id,outstanding_bridge,current_cash,verified_receivables,monthly_burn,runway_months,past_investment_count,recommended_option
f2b7fa5a-a1fb-494d-a999-7dfa2536cf5c,19859435.76,8324080.5,4474077.44,2918242.98,2.85,0,D
01afc1cc-8a17-4184-9209-5942b0f531ef,43455519.27,39098838.23,80198964.1,5382225.96,7.26,1,A
5cfb4afa-c32d-475c-ae5d-2c01d45ed25f,19662775.89,9533079.42,3949021.04,4339803.72,2.2,4,D
0cd0d1ff-4341-43f5-94c4-8b39140dd72f,54493914.78,5846117.8,42385072.0,4258857.17,1.37,2,C
a971b89e-4294-48ef-8e74-ac21a7fe82fb,22200028.53,3406996.4,17403511.69,6405210.96,0.53,1,D
626e34d5-b8f7-4da2-850a-a70a3ca60b9e,29039921.34,9018181.27,40727234.79,3930903.39,2.29,1,D
5ff7206c-3555-4f9c-97e2-763f0c8f17fe,46252606.55,11752958.96,27610175.56,3639502.53,3.23,0,A
76332c8d-ab94-4f8d-b86f-21237325eb58,95342116.29,35071190.36,44910227.17,9566769.51,3.67,0,D
4cc43c01-1e7a-4097-a275-a2a8db2430e7,21844961.5,6038444.99,35948888.41,5845329.91,1.03,2,A
22b6c84a-7931-4fb4-977e-342a5cb47320,52115756.1,20025605.06,53778491.36,4902702.33,4.08,3,B
b07e052d-8be5-4f73-a2cf-cf90e1d2b0df,21522487.79,101739161.32,43908205.91,8251970.65,12.33,1,A
7136a914-8ffa-4303-b60d-a99a497dba19,72873631.9,9073057.89,88937313.79,5275374.72,1.72,2,C
4da9c344-e156-468f-a968-d909a42b491f,30088964.47,10513338.36,10852723.37,10832809.94,0.97,0,D
cc65fe5b-d3be-4a28-9637-9b14acfbc788,24073654.37,21084033.66,39392070.85,7320882.37,2.88,2,A
1c2e5bed-c724-46d4-ab0d-374c52a3cb10,27290759.87,6805597.95,25569899.26,5734465.69,1.19,0,D
b828bcd1-a3b3-4acd-aa67-2ab7841cf777,23600730.01,12325037.11,9505100.66,8780158.25,1.4,1,D
648f5f72-b17d-4c32-ab96-8ddb4a58d55d,18400967.22,5760433.96,17283559.89,9157786.12,0.63,0,D
ed4a8d01-119f-4d03-baff-e060226249f4,14686723.89,7900797.65,12257296.41,2771886.27,2.85,4,D
4e7e99e8-790f-4ae8-b1b5-ae57afe2be01,21705820.65,42954526.87,27082161.66,6337809.69,6.78,1,B
2d23eead-e1f2-49e3-9380-2350594d1bfb,15055550.26,8365063.02,27236923.45,4550706.86,1.84,1,A
92472d33-5ab4-40f4-ad74-38fb6b0d4010,26435741.8,5054968.48,27545013.42,3275573.38,1.54,2,C
e728829e-9ac5-45a0-8696-78b7435995cc,24219849.26,8541861.07,26417366.75,11055111.84,0.77,3,C
f1f48cdd-3c39-4ace-9792-80d800299def,19435508.58,4605471.19,37248178.85,9585124.18,0.48,1,A
230ad657-a7d5-4aaa-b8d2-dfbd56017455,15169640.41,15174333.88,20554335.38,9136338.54,1.66,1,D
e6c26747-07c4-46fe-9589-5e48065b5a03,49905093.87,4479290.99,104432845.15,4656567.15,0.96,1,A
a4d62b59-ba0f-43fb-80c1-1f2fa4a7f214,18695812.08,11355267.03,10712249.72,5376277.97,2.11,1,D
6c76dd41-ed65-4a6a-a456-54b52ae5bf76,17589939.79,3586349.53,4150926.96,6808214.83,0.53,3,C
82789a28-fb6c-440d-8cb1-ca29ba26cc9e,14656110.78,12658563.53,20753196.51,19303341.02,0.66,0,D
3500aef1-10e3-4396-bc20-6b8c73935499,47518893.74,11920937.75,30471110.65,4073589.18,2.93,0,D
33e76919-12d7-4cfe-8e2c-1678675cc087,35179830.06,2375761.73,70442468.62,9195492.96,0.26,5,A
d897516d-d114-45cd-9cf9-aa0664ca7ca9,29893718.9,4199694.9,26889228.38,6986530.7,0.6,0,D
149e6d19-8bef-44a7-946c-3cfb32f6d765,25454140.67,9859266.57,30694987.24,6588941.26,1.5,0,D
05f78c61-efbd-4528-bd9c-aad076673527,44191818.53,4706222.87,20591812.46,5624080.9,0.84,1,D
efcb4dfd-8bfb-4936-a0a3-498634b0f56c,25896593.21,4008539.11,18065062.31,8793743.13,0.46,2,C
ba9d8d4c-f7a0-469f-b53d-7978791ca265,40733539.67,14578635.35,22164740.12,5894092.08,2.47,0,D
75b67309-1855-4b9a-9eb9-36a326052660,74528736.21,5269462.47,65617238.47,3401643.01,1.55,1,D
508f94d9-671c-4c4c-b844-74dff91e824e,42586504.16,11853806.33,83499831.18,3322127.39,3.57,3,A
249d4d9a-2baf-4d9f-9f16-1a51e0f017c3,12804111.49,6997064.13,19775562.84,2931240.13,2.39,1,D
a02b97f2-fb58-421f-a2aa-f027e3488031,26081778.07,16787082.3,29530641.33,4795706.06,3.5,1,D
03cdb9a4-71d6-4f3d-b591-6530a77da271,15941941.93,3147664.93,30362115.32,6506491.17,0.48,0,A
0b381f4a-2cbd-4663-bd48-63683f9044e9,40318192.45,3858845.63,42322321.53,6828196.84,0.57,2,C
36e71de9-39d5-481b-8a07-718cf187e8a2,21830832.58,14248633.28,13846935.9,3602396.52,3.96,0,D
3bdfd426-7ea7-4241-b8a9-8369375d3211,71756182.63,19923559.24,18007757.74,6789782.14,2.93,1,D
e9410b45-1006-464f-b68d-db80813a45d4,16217399.99,13320913.38,7785470.71,2246109.09,5.93,0,B
f47a780d-670d-4965-a4e2-a7d215396e47,20834305.14,11654956.97,12361212.77,5066218.76,2.3,0,D
7e2f78e1-7dc8-470c-9496-344d25a96326,15896888.5,5333374.37,27370119.51,4924202.24,1.08,2,A
945b148c-a8dc-4ab5-accc-36593d565794,42396716.14,8271361.65,54324397.45,11535493.97,0.72,1,D
783745c5-ce1b-418b-9166-583d81af63d4,26405161.47,1743867.71,6650003.16,1000000.0,1.74,0,D
f1994aef-5d4a-4a5a-8c12-55a0404ca50d,15024101.93,4404106.77,32528130.04,7590306.32,0.58,2,A
49676c1d-f76d-48b3-9bc7-8e61654405c6,23286358.39,5768206.3,38063813.18,5696850.02,1.01,4,A
50fd96fb-7137-4e0f-a6ea-12f1ba9c1be9,11985280.35,2532668.04,12979788.7,3978534.97,0.64,1,D
f63c6424-5b71-4c97-a579-97807d14630f,24433832.89,15078830.41,41523068.26,3414632.81,4.42,1,A
1b1a13dd-4882-4492-8bca-94333a24a724,29862254.1,12329208.08,28467447.93,2960045.86,4.17,2,B
f57ed357-b69c-46f4-97e7-c949b852a36e,22266526.63,2215437.63,10689304.13,5104827.06,0.43,3,C
1dd689a8-e293-4fbb-bd26-40fa9afcaf8c,14858710.86,22716968.42,20255987.31,2641765.32,8.6,0,B
b07a507e-30c1-42a1-b88a-510a18006e93,65373696.65,4564753.64,84686488.45,6789158.22,0.67,1,D
df41d9d0-3260-4b6d-a63b-aa78b6a7487b,25105710.9,11900927.23,40377025.87,11809920.91,1.01,4,A
c039bd38-5a08-40db-a711-ca0cb8a86458,7048035.53,8645769.12,14801013.85,4710386.6,1.84,0,A
60b17e59-5e0e-4ca0-be8f-257536470426,10714022.07,5990167.04,8777193.16,2730033.19,2.19,1,D
8d5167dd-05cd-43db-91fd-e91e288eaa89,19204918.81,19457426.94,23892139.3,15669180.36,1.24,2,C
733fd79e-32f3-460d-96e9-50442e1b1517,40899766.41,40748861.51,46201304.26,5739827.31,7.1,1,B
adb268d2-4fa4-4f97-a4de-130a0d889f24,39967346.83,1323175.48,19318724.3,9866062.5,0.13,0,D
2988a608-130c-4341-bbf5-f04af15f298d,32926061.84,9746038.09,44957276.1,6130151.93,1.59,0,D
328e6671-4316-4699-b2e6-08291344c412,17779308.12,1872633.73,6673420.27,6119700.3,0.31,1,D
a3684aae-d413-48d7-8d26-b040336a789e,33619018.36,2265246.21,36620431.08,4371716.19,0.52,0,D
d78a8052-bb22-42fb-9735-ede97c47124a,12850656.45,2614260.63,16089999.98,2744233.33,0.95,3,C
273df894-4a0a-43fe-9c8a-11e541fe8124,15111012.86,5366091.02,24198799.82,3062998.09,1.75,2,A
f96c8211-56de-464b-ae90-2575da25abed,34242072.62,19878362.5,64018633.17,4599461.18,4.32,1,A
bf18918c-dfdd-4c75-af88-cc8091fa59da,20932784.19,9336279.2,20065002.41,7826738.78,1.19,2,C
3a00d36e-8fa0-42db-b6dc-8b3fe94f48d2,21945787.0,10231383.56,45267423.62,6165350.21,1.66,0,A
22c92181-f347-4a9c-9362-2f8d57989fa5,15147770.82,37351428.04,14037810.46,4408924.34,8.47,0,B
f836adba-e4cd-421c-b4b1-cbd9aff79c3c,64374066.04,22020607.95,13761346.27,2181901.82,10.09,1,B
cc69fc7f-622e-4600-b8b7-987cafd1fef8,19236044.08,13674542.47,25171394.6,8504923.89,1.61,0,D
f79d8fa1-7a89-44a4-b24f-5a2f04e49663,54316842.24,5722490.8,67804339.97,5349112.16,1.07,3,C
320fea54-9e2f-45b9-bc3c-7f9d4838aa46,20458273.02,11936895.57,31656871.58,12776149.86,0.93,1,A
899ba808-187f-455b-b413-1d68cfa2c864,105212026.39,4549092.96,82167553.26,4541138.7,1.0,1,D
63731f8f-3247-49f8-8f6b-bae48bc8bcbc,16892094.14,40449983.63,36285767.51,4509455.39,8.97,1,A
68453135-c747-43ed-8d82-8c63a603a722,30843582.71,17692089.64,66984493.02,6485204.04,2.73,3,A
e45c7bcd-0a38-4932-967a-3ad3772c40ca,18507155.98,53676877.24,27553392.96,10004905.54,5.37,2,B
e5688a7f-58c5-477e-982e-7dd6c16743ac,15736231.5,4621019.25,30792787.13,4578747.92,1.01,0,A
d360c0a8-efec-4dfe-9878-b2d4a6788be9,37472338.49,2025978.12,26949761.6,8276273.27,0.24,0,D
79c95cf2-c2a2-46cf-ab5a-c0822612104b,22758987.52,4537480.65,13203180.62,9120339.13,0.5,4,C
a890dd8d-b4cb-433d-9864-36d9f1e7f9a5,17329081.43,50739816.83,31293959.79,4253625.74,11.93,0,A
b49a998b-1a90-4ceb-9abd-85f24ed9e08e,25868120.3,1984206.38,21462843.82,9275282.08,0.21,1,D
7167c748-3876-4e15-9925-c18d2dc2af60,7487175.76,116930538.32,4311227.55,13703207.64,8.53,1,D
3afaf349-304b-46f0-9227-912c1a00948b,32179019.27,27683020.52,32073354.53,5602627.62,4.94,0,B
4a2f970a-3466-49d6-b3fe-e52bea9ee097,27936335.97,10897243.86,58091715.82,1482477.19,7.35,0,A
c248ee0f-b916-47f4-b0bc-601cc08366fe,87453232.52,32987424.82,159622452.98,2193184.55,15.04,1,A
7dfdf2ff-6031-4bce-8cd3-56338acfa8e1,37468471.72,15367697.8,28024393.4,12237029.4,1.26,0,D
f050e655-8f0e-4e23-96fe-75b81ef1a703,19694058.1,6882062.79,33098023.77,2802917.91,2.46,2,A
cab0fab8-0c07-4c3b-be16-5923bf607d3c,13794795.89,5503536.67,8546566.93,5782650.13,0.95,2,C
1dee987f-487f-4817-b1bc-040355bfe525,12483225.19,15873041.66,6863365.15,6985880.29,2.27,2,D
8c61e1fe-f837-4feb-bfb2-67720e81f954,16446640.36,9045938.52,12552269.74,9270151.9,0.98,3,C
b892bcb6-fb0d-4b7d-aae5-e968b3138f6c,35420860.17,7374960.51,64935837.81,7181027.67,1.03,3,A
e65e2f19-76b3-4c2e-98ff-2d6c57e6d641,24544025.78,1269890.75,42974626.9,4984138.21,0.25,0,A
812e3d53-19f6-46f7-abd4-4cf606cf9b1c,30760425.02,6558640.47,50061892.21,8285614.62,0.79,0,A
010e4d1b-fe3c-4dca-99ce-05ddc693cf23,27911231.23,35484574.61,31148275.29,4181721.42,8.49,3,B
286e6692-95e6-4adf-aea2-852ff39e0aef,18799990.83,3525573.27,39386672.62,4169706.16,0.85,1,A
d1a97591-376a-4a00-8915-68bc922ba5c8,80733808.01,1769455.62,172942113.47,6914278.77,0.26,0,A
824c37d2-708d-41cb-9a89-3ce5b85783e5,12875140.72,4552274.18,5329889.49,8387479.41,0.54,0,D
127ebe82-c480-4685-bc14-b8f7f3f73ca2,24758025.76,10470254.81,18057754.31,7170321.8,1.46,2,C
691e9e77-8bae-489b-bc29-4383a606c2f7,11668247.06,1865875.97,9087961.32,3662138.46,0.51,1,D
d65abfcf-3956-4700-bde6-a912ade605c4,5055128.99,2201095.95,2574246.15,5945169.67,0.37,2,C
b6d5d0e7-cd56-49a9-ae4d-594e7399706a,21795049.91,34147823.9,36491124.99,5401950.27,6.32,0,A
d323990a-c916-4cba-b1e2-a256179a5a2b,17565954.83,6490998.63,33734355.45,2742991.28,2.37,1,A
800a385f-72b2-4cd9-82db-f13a6a76cf66,14277998.37,7630652.28,21805899.17,5374963.64,1.42,1,A
25c84fa4-633f-492c-b2e5-04121422177a,11225942.49,10273684.69,4593706.84,5321351.59,1.93,1,D
004e7d8e-f81d-4932-8fa2-ce0e14635ef9,49981129.87,2108552.53,60998908.22,4634195.87,0.45,3,C
bf148199-3570-41fa-a723-1c193eb2ae48,5881589.29,9345741.64,10651260.3,2914827.44,3.21,0,A
ff19b6ff-0c50-4980-becb-ebbbf1465033,10942675.08,57236528.02,13590158.11,5735200.58,9.98,3,B
7b230ec3-a2c1-4a05-9ae4-8eb11d240730,46033358.65,15241788.23,54269036.41,8247428.73,1.85,1,D
d539183e-e43e-4596-b1dc-01314c0db0a6,16977158.53,1571125.52,21594834.7,4455806.36,0.35,2,C
38b9812f-c905-4bac-b81f-c3931ddbdf6d,106650594.29,22909084.26,199806853.22,2520744.22,9.09,3,A
031e4337-179d-485a-9cc6-d6cf98514ae0,7919139.65,4434282.5,16916752.49,3216793.3,1.38,1,A
de67629f-1dcd-4a25-a2a2-3923f60cdf29,19114783.46,14477294.27,36446044.82,6145024.29,2.36,1,A
ce5199a4-e764-49d0-90eb-57ce46c76bb9,18705704.83,19107170.66,6798317.96,3665980.8,5.21,3,B
fbe10b47-9ff0-4ad4-b50b-b54d58157583,7356475.12,6785529.72,2246045.9,11556651.75,0.59,1,D
d42f9a68-6be5-4eb7-ac52-434e2c72520b,7331777.55,9644288.78,2794824.38,10956419.82,0.88,2,C
6c63226e-2b15-4bea-a20a-dcd91278c7f0,61615391.08,1000000.0,38492619.37,5540873.65,0.18,0,D
4ff1e0b8-9d72-4582-b9b4-a4ad97df2afe,28489711.83,6689225.37,45488992.6,5038639.95,1.33,4,A
58657963-d493-4b97-8bac-9721e10b5e52,11277941.49,5585025.55,7844367.2,4397667.9,1.27,1,D
7dcf508c-ac4a-4c9b-9d86-c4a7c8dfbabf,14673002.27,11375165.49,25431436.83,5847615.23,1.95,1,A
ad5afb41-5e99-48af-8748-4d7158fbbc32,17995713.23,21140259.51,19346339.79,10099852.03,2.09,0,D
15870f07-5e2b-46b0-8688-dfc5339ad194,50981597.38,2822112.09,41609384.01,2278840.99,1.24,0,D
6e86ef64-3c6c-4722-86ac-e2b6381a3fa8,17649844.17,26237267.69,3672969.87,6496874.98,4.04,0,B
6a2a3497-afab-4e98-b499-f4d9d12debb6,5209488.94,7522617.46,8312973.44,3589216.94,2.1,2,A
b128ea6e-b237-49e3-8554-b9adb69f92fb,33040297.77,11499447.66,7280985.27,7132348.5,1.61,1,D
738f50d5-6745-4b23-bcdd-dd60de554b9d,11027407.1,15418945.0,13698363.94,5118728.85,3.01,3,D
30a1ad59-333b-48a1-ac05-35dfd1df8ab3,34786266.71,12136655.35,76506116.77,2940451.31,4.13,0,A
07475b0e-d9f9-4dd2-ab73-00fb08cd2507,22086699.56,3575521.79,17721728.67,10261686.94,0.35,1,D
7e146d30-aeb2-4de9-9d1d-21e04cc5889a,6201602.66,3466007.01,7119414.0,5391574.72,0.64,4,C
76bb90d0-e516-4bc8-87c6-f71ccae7d146,35735882.69,6322423.09,74457695.34,8106414.27,0.78,2,A
2afdcfaf-c413-4cc1-9219-49873a4bee93,39035702.61,4197765.76,85487660.4,3768504.75,1.11,2,A
b458174f-c416-4cd8-807e-22d537011843,15983630.9,1985661.13,15322742.74,6683489.09,0.3,2,C
ed631883-14a5-42ba-a31d-452c88bf20a6,57768386.58,10166639.71,100406649.92,10793588.74,0.94,0,A
5ab7c87e-9317-4381-962c-50c6d86487fa,19521507.34,8642947.47,28137419.32,10671794.61,0.81,3,C
19137949-cb38-4266-817b-38f194ddf046,21892255.53,7719820.18,11334683.86,6496209.8,1.19,0,D
02e7adfd-1ba7-4a10-bf8a-afbe662ea0c3,11453401.51,6749921.95,16781670.46,11426499.66,0.59,3,C
41213249-d329-47f9-aaee-ab88c02a8a96,40826617.01,13466335.65,49505276.25,8184736.49,1.65,0,D
4a422839-69f9-4f13-b7c4-7682885b30ae,36312539.77,2527175.01,54140966.9,4997456.34,0.51,1,D
6434c0e7-0cd8-43be-98c7-caabe420895b,26551954.17,12305098.79,5487733.82,5512145.06,2.23,0,D
f4d016f0-6d8c-4d3c-afcb-8cdc5ee323c8,23547894.15,23884737.32,5284427.42,15107783.76,1.58,1,D
8a68ea69-5149-4735-a599-b2dec4f21201,15667573.97,6312195.4,5587568.12,11341706.43,0.56,2,C
df663b3e-fb4a-4c02-97cf-f025fabd727b,13544411.16,5171899.81,15062939.41,4086142.85,1.27,2,C
b88fa1e8-a6b6-4369-858d-f47c2b35c34d,26110380.35,12646428.0,29965118.27,2904794.52,4.35,1,B
6bd1eb41-d92f-42a0-a6d2-80accac661a9,12757370.48,4348040.97,28029178.03,10319181.07,0.42,0,A
86e43f82-3872-4c59-a4cd-c441b829e4a3,10328602.37,26331613.79,4666639.51,2053594.3,12.82,2,B
3400ee46-ed09-4a7f-8cc5-7dbeaae4bf82,16254509.68,12203218.99,5357581.07,7559771.47,1.61,1,D
48869d3a-8398-40d3-8c02-4a25a621e64c,49442354.2,21771534.01,42957902.76,4709397.74,4.62,2,B
700659ee-01c0-4a89-a0e6-00ebf5ef1152,80461384.41,25577902.59,40063130.17,6550700.86,3.9,1,A
203ce9de-073d-4de6-80ec-dbce0351fa0f,25219063.67,6558578.27,44264025.85,13144631.15,0.5,1,A
fcaec20f-5fb0-43e8-a13c-6acc7a3dd8a1,73139584.35,15110307.14,67243984.15,4232954.61,3.57,4,D
5cba7a15-c922-4c6f-9acd-65ae6392fc3d,17175380.85,21382071.59,29649315.98,11180289.28,1.91,1,A
ffefccd7-3553-480a-a3da-65c9b515f22a,21979978.62,8563923.99,23131341.62,2103156.94,4.07,2,B
dbfba2ff-918c-4e31-8b66-c915ae9c8c76,20241656.23,13509034.94,7461124.01,3744404.77,3.61,1,D
3b6d55b3-f5e8-4c68-a9c9-477c7daa3c89,22591450.65,19900801.15,5954797.07,6694069.01,2.97,1,D
0d8020c0-afac-438f-a7dc-4022d200b6fc,15035023.71,18234312.58,3319598.73,8786509.86,2.08,1,D
46beba2e-63f0-44a4-921a-cdc057f902b5,42328795.77,23861310.27,53523129.65,3595181.97,6.64,0,B
90c62bcc-0592-4f11-b392-f953bf4cc48b,71171512.89,25845412.48,65726221.7,19654448.81,1.31,0,D
c5805110-65e6-4441-909f-44ecad550f75,13182072.53,67069185.76,27623143.19,8939908.38,7.5,3,A
73843cae-238d-4cc3-9cd4-7eea90339d22,12883917.09,8459196.65,19538665.89,6983119.03,1.21,2,A
e2a0fbdc-3bdf-4e84-9d92-d6892b0e8a3f,7610398.81,14613643.11,13431140.49,6194708.63,2.36,2,A
eb238ad0-a4d1-4b94-ad5d-62522a95abea,41704485.75,20536745.91,10856445.77,7834340.14,2.62,2,D
c660bd75-76f3-428f-ac08-e6849b50d5be,14868080.74,5712189.23,10288966.9,4385559.68,1.3,3,C
6ca0c5ad-6a01-4b4b-8872-fe3f0d07614f,10449969.94,4481111.38,4677352.49,3128092.24,1.43,2,C
1ba22790-f3ac-4f41-a7f7-a4f3c099d8ee,33756399.8,5173185.17,17433293.16,11108133.17,0.47,3,C
42a77dee-9903-4dd2-bb90-43c0f7b44d11,19652256.28,9221573.46,16736528.54,11681743.45,0.79,3,C
d3f732aa-96c4-4bc1-8f88-1ea2811053c5,58407565.87,2606351.77,14408777.37,7997147.52,0.33,2,C
b5caa8ab-0b6a-4614-b21a-72c643199a3e,17315125.31,24562129.14,16023372.04,2477752.54,9.91,0,B
1f79f3ff-6938-48aa-828d-12c662542274,66531312.72,4617002.37,131495103.66,5452499.72,0.85,0,A
0de7e587-0cce-4150-8d4f-041822b7766c,27448519.49,12854779.61,56478828.27,6894569.44,1.86,0,A
b471f759-dc43-4d58-97cc-a29950a42e49,25390543.72,7439083.91,25932680.9,6540701.76,1.14,1,D
f1a09e58-c261-4b1a-b46d-33e138b462f4,15289038.52,7031222.38,28739633.91,7842708.4,0.9,4,C
258b4c93-58c7-4090-8142-d9a5d2f57cbd,17340326.81,7097539.36,7838479.42,7515713.27,0.94,2,C
71e52e57-12bb-40d8-8c04-3763155e0af6,51572863.51,3682238.35,94174521.41,4276091.88,0.86,2,A
b031632d-e54a-423f-afad-08d362f88a7d,25519843.83,3411733.44,12915511.1,2048763.68,1.67,2,C
73424865-8bb4-4a29-b9b9-ee59659331e7,14412518.06,4081721.34,17246516.01,4273461.69,0.96,2,C
ca3f9bdd-5ec7-4412-9772-47a09a48ee47,30073768.39,5984253.08,46125594.83,9236342.6,0.65,1,D
eaad3ac0-d89c-451b-b381-da0b4c130afd,29918201.4,18093138.75,10161066.23,9813112.43,1.84,1,D
47e8356a-5d05-4ed4-99a8-3143974f0b9d,29521136.77,35188016.96,55587324.63,5643505.32,6.24,0,A
68a2c4e5-c503-434f-b99d-4bdee7611604,21551311.61,5135897.52,31515586.34,3917593.12,1.31,2,A
661ea2d4-9c81-4bef-b6b5-7384d866fc6c,26605699.43,16736000.49,50845571.64,6001411.51,2.79,0,A
e8555b1b-cd75-43dc-b4b4-69f113cbe48c,25010993.4,11811234.23,53797305.05,2697255.44,4.38,0,A
a941b755-6bf7-4c1f-b8db-56717465cff3,40728620.12,4778751.95,79573275.33,4336708.29,1.1,1,A
0cd3ff65-fc5e-4975-82a0-5b2d651ab0c7,46654273.29,13907780.21,46792574.4,7842198.05,1.77,1,D
3612f221-9a2e-4926-ae01-ea436b11fa7d,21284344.76,3509603.76,9765136.55,2974408.58,1.18,0,D
aff18908-ce22-4068-baa9-d116961cd260,28154270.1,2703808.97,55965838.98,9191382.25,0.29,2,A
ccc499f1-f625-48bd-a2f9-6bfbe5fc319c,12711927.09,21370747.73,4040864.19,6277618.85,3.4,0,D
5469b69c-6f70-4661-ad32-fc09740e4122,13372213.28,6425566.97,29323465.93,3008806.56,2.14,0,A
f87f2433-b1cd-4dd6-a0a8-571183e6be99,52334652.56,3430687.57,62150551.06,6286862.41,0.55,1,D
56b7864c-793d-4736-a186-877abc115282,53933511.87,8896044.29,92954389.43,4780673.62,1.86,4,A
f6410f02-a8b3-4ae2-95da-9149d9fcfbef,53013480.62,4996550.18,100766881.63,6128433.7,0.82,1,A
88d942e1-007a-4032-a88a-75b9cf37d0b9,30919962.37,10872291.01,26291626.4,1506392.43,7.22,1,B
c91eb79a-58a5-49a0-8ad9-efcc048f24e1,99295703.23,5587724.83,159255500.13,5143240.43,1.09,0,A
ec72ee4d-5a07-4c2c-8a73-9f3f78bbcf65,47721363.34,15571159.87,37416921.08,5658998.66,2.75,1,D
c73a01b5-f20f-448b-8e64-7c1a78849909,24397070.69,14350021.93,27997582.01,4182456.78,3.43,1,D
814060bd-41be-4004-97c7-530b1d2b9c4e,21541366.94,16340357.15,20457179.61,14363563.35,1.14,0,D
b40af8e1-fafe-4eb6-9f86-83fac08904b4,51005486.48,12521616.43,49423510.31,7843262.09,1.6,2,C
0efba946-55e5-4a8a-bf01-24f5ce2fbbe0,58258815.24,19354232.87,119635130.11,6542070.25,2.96,1,A
515182a5-d223-4468-948f-77b474fd48be,17843245.03,10109463.07,34524651.04,14134461.54,0.72,2,A
fdd20d95-845d-4601-8c3d-0a9f60b91c73,26304560.47,6423576.42,34712765.46,15699722.0,0.41,0,D
5caa863d-d69c-4dd3-82f8-696dfb532829,58410382.23,12884173.33,29502178.83,2781771.18,4.63,1,B
6d683b08-f1fc-416c-9ca1-6c53db6a7ac1,32609799.35,1896799.05,71441525.85,10028921.19,0.19,3,A
73e8ad3a-3f9a-4a52-bec0-17588bdc9c4c,18581797.96,11826303.21,6380251.96,11070368.43,1.07,0,D
4503c698-c1b8-4eb9-aa5d-1ed2515c7332,16974893.64,9337652.7,32150677.69,7064003.93,1.32,0,A
47901f47-1b19-419d-a124-31842f03e848,38616906.13,20352860.19,28432579.36,3037398.79,6.7,1,B
eab3b0c6-b431-4fe9-a81b-a2f95ca8d1ad,12918879.47,10155537.21,24543165.58,7548686.29,1.35,0,A
864cc794-ed5a-44a8-a4aa-30cd910d382f,31614528.15,8138780.86,11115133.05,3959499.78,2.06,0,D
0c0e61f0-d809-4657-aa8f-9e391efcc1f3,37421575.75,14841612.44,62695707.53,6020127.78,2.47,1,A
2a93d593-40d1-42d8-909c-c7d63d12d525,23880677.24,9912235.34,33552013.84,7505835.56,1.32,0,D
f9047e82-655f-42fd-8363-8b7ff4f73e6d,42906632.11,19520608.27,41773133.78,5586188.21,3.49,1,D
317da365-d2ae-4dda-8b18-5cf9b3bb42fe,5000000.0,5616473.67,6744411.74,6628201.21,0.85,2,C
3e7e85ef-cdf4-4232-befb-f7ab32328b41,21732825.65,13671151.03,16343520.88,7771225.94,1.76,3,C
de117aa0-1d24-4c6e-a719-f75fb3bd3fef,10359825.28,8363920.28,8159011.28,10162925.67,0.82,0,D
0b4f5a9a-a6db-456e-9dd0-5f396922f732,28595048.36,10516494.74,11618275.04,6392731.62,1.65,4,C
f4a21035-54af-4270-ab1e-4be139bdfcb0,13993299.84,7607029.01,27519782.14,12171504.45,0.62,2,A
a7f384d6-9848-4dbf-b8c5-12630fe43d36,7050443.79,21001945.36,5097846.3,2846246.17,7.38,1,B
7f3baa00-f72f-4996-b44a-30370a4544ef,29886109.01,8093647.54,22044733.73,1227185.0,6.6,3,B
3a326bc7-2c9b-4da2-8f3e-320a018307f2,42755913.56,8034692.87,68532642.14,2899634.37,2.77,0,A
b8fcfe8e-644b-41c4-882d-c26d11771716,11183809.93,8667475.0,21052762.68,5079150.52,1.71,1,A
080cab97-6654-47dc-8d34-b9b75c5aea64,37565001.06,97156970.72,13459688.11,9813368.63,9.9,2,B
0fdf3b2a-9413-4440-b0fc-2e433f9bdadb,16451374.26,15032922.83,28926078.02,5274671.98,2.85,2,A
2c49f538-439a-40d7-a232-010aaeeed993,18424830.59,12714272.33,13053780.47,8699892.55,1.46,4,C
ae4895cd-e01a-4471-a3a5-9d2f77d263f1,14350739.06,7034995.76,10667431.99,3860695.31,1.82,0,D
eee09963-1009-42f6-9451-dba700503c65,44665138.68,5240430.91,17561030.06,6474052.09,0.81,2,A
61e605cc-cb23-4e20-80fc-8e4aa1062a5c,10394163.45,9757958.7,20813027.57,3907997.11,2.5,2,A
c47ac448-9dbc-4620-821d-b393fd7b2bf0,37646315.88,13030467.97,65380767.04,5118111.63,2.55,4,C
f77af0cc-132c-4fc0-bd37-4c05967ee750,39312821.33,9042830.75,73498051.9,2180192.18,4.15,2,A
0aa24d8d-3011-4054-a506-d764e4a23fe3,66645626.02,11705610.73,32424847.44,11463989.87,1.02,0,B
d642dce5-dd1e-4894-acc8-560dc0606736,30460782.17,2493649.69,26142725.71,3135878.39,0.8,1,D
9bdfdfe2-fbdd-4ddb-8263-48defcbce8cb,59279220.0,27581097.22,74790161.6,5829024.49,4.73,2,B
41ed8399-7dd5-495f-87ec-431106620949,24393628.15,12243188.06,23143295.21,8525477.24,1.44,2,C
9dcb87f3-30e3-4f76-8c95-504db497e423,34829178.5,24105391.51,31982194.9,3412891.46,7.06,3,B
39878a94-f148-4b77-8780-8323563d32e4,29567251.83,16520119.5,41426877.18,6961382.38,2.37,3,D
dc6faa5c-bfe5-466d-a887-f1b2e48bb749,23010842.79,3469912.08,33558371.95,4999800.2,0.69,1,D
